Geometry,Freq (Hz),Range,Time Slot (s),Channel,Channel Capacity,BER,
D,0.1,5,0.1,Rx0Tx0,1.4427e-11,0,
D,0.1,5,0.1,Rx0Tx1,1.4427e-11,0,
D,0.1,5,0.1,Rx1Tx0,1.4427e-11,0,
D,0.1,5,0.1,Rx1Tx1,1.4427e-11,0,
D,0.1,5,0.1,Rx2Tx0,1.4427e-11,0,
D,0.1,5,0.1,Rx2Tx1,1.4427e-11,0,
D,0.1,5,0.1,Rx3Tx0,1.4427e-11,0,
D,0.1,5,0.1,Rx3Tx1,1.4427e-11,0,
D,0.1,5,0.1,Rx4Tx0,1.4427e-11,0,
D,0.1,5,0.1,Rx4Tx1,1.4427e-11,0,
D,0.1,5,0.2,Rx0Tx0,1.4427e-11,0,
D,0.1,5,0.2,Rx0Tx1,1.4427e-11,0.00133869,
D,0.1,5,0.2,Rx1Tx0,1.4427e-11,0,
D,0.1,5,0.2,Rx1Tx1,1.4427e-11,0.00133869,
D,0.1,5,0.2,Rx2Tx0,1.4427e-11,0,
D,0.1,5,0.2,Rx2Tx1,1.4427e-11,0.00133869,
D,0.1,5,0.2,Rx3Tx0,1.4427e-11,0,
D,0.1,5,0.2,Rx3Tx1,1.4427e-11,0.00133869,
D,0.1,5,0.2,Rx4Tx0,1.4427e-11,0,
D,0.1,5,0.2,Rx4Tx1,1.4427e-11,0.00133869,
D,0.1,5,0.3,Rx0Tx0,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx0Tx1,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx1Tx0,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx1Tx1,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx2Tx0,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx2Tx1,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx3Tx0,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx3Tx1,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx4Tx0,1.4427e-11,0.00553506,
D,0.1,5,0.3,Rx4Tx1,1.4427e-11,0.00553506,
D,0.1,5,0.4,Rx0Tx0,1.4427e-11,0.0116822,
D,0.1,5,0.4,Rx0Tx1,1.4427e-11,0.0163551,
D,0.1,5,0.4,Rx1Tx0,1.4427e-11,0.0116822,
D,0.1,5,0.4,Rx1Tx1,1.4427e-11,0.0163551,
D,0.1,5,0.4,Rx2Tx0,1.4427e-11,0.0116822,
D,0.1,5,0.4,Rx2Tx1,1.4427e-11,0.0163551,
D,0.1,5,0.4,Rx3Tx0,1.4427e-11,0.0116822,
D,0.1,5,0.4,Rx3Tx1,1.4427e-11,0.0163551,
D,0.1,5,0.4,Rx4Tx0,1.4427e-11,0.0116822,
D,0.1,5,0.4,Rx4Tx1,1.4427e-11,0.0163551,
D,0.1,5,0.5,Rx0Tx0,1.4427e-11,0.037464,
D,0.1,5,0.5,Rx0Tx1,1.4427e-11,0.0317003,
D,0.1,5,0.5,Rx1Tx0,1.4427e-11,0.037464,
D,0.1,5,0.5,Rx1Tx1,1.4427e-11,0.0317003,
D,0.1,5,0.5,Rx2Tx0,1.4427e-11,0.037464,
D,0.1,5,0.5,Rx2Tx1,1.4427e-11,0.0317003,
D,0.1,5,0.5,Rx3Tx0,1.4427e-11,0.037464,
D,0.1,5,0.5,Rx3Tx1,1.4427e-11,0.0317003,
D,0.1,5,0.5,Rx4Tx0,1.4427e-11,0.037464,
D,0.1,5,0.5,Rx4Tx1,1.4427e-11,0.0317003,
D,0.1,5,0.6,Rx0Tx0,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx0Tx1,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx1Tx0,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx1Tx1,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx2Tx0,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx2Tx1,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx3Tx0,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx3Tx1,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx4Tx0,1.4427e-11,0.0369128,
D,0.1,5,0.6,Rx4Tx1,1.4427e-11,0.0369128,
D,0.1,5,0.7,Rx0Tx0,1.4427e-11,0.0730769,
D,0.1,5,0.7,Rx0Tx1,1.4427e-11,0.0615385,
D,0.1,5,0.7,Rx1Tx0,1.4427e-11,0.0730769,
D,0.1,5,0.7,Rx1Tx1,1.4427e-11,0.0615385,
D,0.1,5,0.7,Rx2Tx0,1.4427e-11,0.0730769,
D,0.1,5,0.7,Rx2Tx1,1.4427e-11,0.0615385,
D,0.1,5,0.7,Rx3Tx0,1.4427e-11,0.0730769,
D,0.1,5,0.7,Rx3Tx1,1.4427e-11,0.0615385,
D,0.1,5,0.7,Rx4Tx0,1.4427e-11,0.0730769,
D,0.1,5,0.7,Rx4Tx1,1.4427e-11,0.0615385,
D,0.1,5,0.8,Rx0Tx0,1.4427e-11,0.126638,
D,0.1,5,0.8,Rx0Tx1,1.4427e-11,0.113537,
D,0.1,5,0.8,Rx1Tx0,1.4427e-11,0.126638,
D,0.1,5,0.8,Rx1Tx1,1.4427e-11,0.113537,
D,0.1,5,0.8,Rx2Tx0,1.4427e-11,0.126638,
D,0.1,5,0.8,Rx2Tx1,1.4427e-11,0.113537,
D,0.1,5,0.8,Rx3Tx0,1.4427e-11,0.126638,
D,0.1,5,0.8,Rx3Tx1,1.4427e-11,0.113537,
D,0.1,5,0.8,Rx4Tx0,1.4427e-11,0.126638,
D,0.1,5,0.8,Rx4Tx1,1.4427e-11,0.113537,
D,0.1,5,0.9,Rx0Tx0,1.4427e-11,0.10628,
D,0.1,5,0.9,Rx0Tx1,1.4427e-11,0.140097,
D,0.1,5,0.9,Rx1Tx0,1.4427e-11,0.10628,
D,0.1,5,0.9,Rx1Tx1,1.4427e-11,0.140097,
D,0.1,5,0.9,Rx2Tx0,1.4427e-11,0.10628,
D,0.1,5,0.9,Rx2Tx1,1.4427e-11,0.140097,
D,0.1,5,0.9,Rx3Tx0,1.4427e-11,0.10628,
D,0.1,5,0.9,Rx3Tx1,1.4427e-11,0.140097,
D,0.1,5,0.9,Rx4Tx0,1.4427e-11,0.10628,
D,0.1,5,0.9,Rx4Tx1,1.4427e-11,0.140097,
D,0.1,5,1,Rx0Tx0,1.4427e-11,0.177419,
D,0.1,5,1,Rx0Tx1,1.4427e-11,0.155914,
D,0.1,5,1,Rx1Tx0,1.4427e-11,0.177419,
D,0.1,5,1,Rx1Tx1,1.4427e-11,0.155914,
D,0.1,5,1,Rx2Tx0,1.4427e-11,0.177419,
D,0.1,5,1,Rx2Tx1,1.4427e-11,0.155914,
D,0.1,5,1,Rx3Tx0,1.4427e-11,0.177419,
D,0.1,5,1,Rx3Tx1,1.4427e-11,0.155914,
D,0.1,5,1,Rx4Tx0,1.4427e-11,0.177419,
D,0.1,5,1,Rx4Tx1,1.4427e-11,0.155914,
D,0.1,6,0.1,Rx0Tx0,1.4427e-11,0,
D,0.1,6,0.1,Rx0Tx1,1.4427e-11,0,
D,0.1,6,0.1,Rx1Tx0,1.4427e-11,0,
D,0.1,6,0.1,Rx1Tx1,1.4427e-11,0,
D,0.1,6,0.1,Rx2Tx0,1.4427e-11,0,
D,0.1,6,0.1,Rx2Tx1,1.4427e-11,0,
D,0.1,6,0.1,Rx3Tx0,1.4427e-11,0,
D,0.1,6,0.1,Rx3Tx1,1.4427e-11,0,
D,0.1,6,0.1,Rx4Tx0,1.4427e-11,0,
D,0.1,6,0.1,Rx4Tx1,1.4427e-11,0,
D,0.1,6,0.2,Rx0Tx0,1.4427e-11,0,
D,0.1,6,0.2,Rx0Tx1,1.4427e-11,0.00134771,
D,0.1,6,0.2,Rx1Tx0,1.4427e-11,0,
D,0.1,6,0.2,Rx1Tx1,1.4427e-11,0.00134771,
D,0.1,6,0.2,Rx2Tx0,1.4427e-11,0,
D,0.1,6,0.2,Rx2Tx1,1.4427e-11,0.00134771,
D,0.1,6,0.2,Rx3Tx0,1.4427e-11,0,
D,0.1,6,0.2,Rx3Tx1,1.4427e-11,0.00134771,
D,0.1,6,0.2,Rx4Tx0,1.4427e-11,0,
D,0.1,6,0.2,Rx4Tx1,1.4427e-11,0.00134771,
D,0.1,6,0.3,Rx0Tx0,1.4427e-11,0.00552486,
D,0.1,6,0.3,Rx0Tx1,1.4427e-11,0.00184162,
D,0.1,6,0.3,Rx1Tx0,1.4427e-11,0.00552486,
D,0.1,6,0.3,Rx1Tx1,1.4427e-11,0.00184162,
D,0.1,6,0.3,Rx2Tx0,1.4427e-11,0.00552486,
D,0.1,6,0.3,Rx2Tx1,1.4427e-11,0.00184162,
D,0.1,6,0.3,Rx3Tx0,1.4427e-11,0.00552486,
D,0.1,6,0.3,Rx3Tx1,1.4427e-11,0.00184162,
D,0.1,6,0.3,Rx4Tx0,1.4427e-11,0.00552486,
D,0.1,6,0.3,Rx4Tx1,1.4427e-11,0.00184162,
D,0.1,6,0.4,Rx0Tx0,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx0Tx1,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx1Tx0,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx1Tx1,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx2Tx0,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx2Tx1,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx3Tx0,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx3Tx1,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx4Tx0,1.4427e-11,0.0117096,
D,0.1,6,0.4,Rx4Tx1,1.4427e-11,0.0117096,
D,0.1,6,0.5,Rx0Tx0,1.4427e-11,0.014245,
D,0.1,6,0.5,Rx0Tx1,1.4427e-11,0.022792,
D,0.1,6,0.5,Rx1Tx0,1.4427e-11,0.014245,
D,0.1,6,0.5,Rx1Tx1,1.4427e-11,0.022792,
D,0.1,6,0.5,Rx2Tx0,1.4427e-11,0.014245,
D,0.1,6,0.5,Rx2Tx1,1.4427e-11,0.022792,
D,0.1,6,0.5,Rx3Tx0,1.4427e-11,0.014245,
D,0.1,6,0.5,Rx3Tx1,1.4427e-11,0.022792,
D,0.1,6,0.5,Rx4Tx0,1.4427e-11,0.014245,
D,0.1,6,0.5,Rx4Tx1,1.4427e-11,0.022792,
D,0.1,6,0.6,Rx0Tx0,1.4427e-11,0.027027,
D,0.1,6,0.6,Rx0Tx1,1.4427e-11,0.0337838,
D,0.1,6,0.6,Rx1Tx0,1.4427e-11,0.027027,
D,0.1,6,0.6,Rx1Tx1,1.4427e-11,0.0337838,
D,0.1,6,0.6,Rx2Tx0,1.4427e-11,0.027027,
D,0.1,6,0.6,Rx2Tx1,1.4427e-11,0.0337838,
D,0.1,6,0.6,Rx3Tx0,1.4427e-11,0.027027,
D,0.1,6,0.6,Rx3Tx1,1.4427e-11,0.0337838,
D,0.1,6,0.6,Rx4Tx0,1.4427e-11,0.027027,
D,0.1,6,0.6,Rx4Tx1,1.4427e-11,0.0337838,
D,0.1,6,0.7,Rx0Tx0,1.4427e-11,0.0653846,
D,0.1,6,0.7,Rx0Tx1,1.4427e-11,0.0692308,
D,0.1,6,0.7,Rx1Tx0,1.4427e-11,0.0653846,
D,0.1,6,0.7,Rx1Tx1,1.4427e-11,0.0692308,
D,0.1,6,0.7,Rx2Tx0,1.4427e-11,0.0653846,
D,0.1,6,0.7,Rx2Tx1,1.4427e-11,0.0692308,
D,0.1,6,0.7,Rx3Tx0,1.4427e-11,0.0653846,
D,0.1,6,0.7,Rx3Tx1,1.4427e-11,0.0692308,
D,0.1,6,0.7,Rx4Tx0,1.4427e-11,0.0653846,
D,0.1,6,0.7,Rx4Tx1,1.4427e-11,0.0692308,
D,0.1,6,0.8,Rx0Tx0,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx0Tx1,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx1Tx0,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx1Tx1,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx2Tx0,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx2Tx1,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx3Tx0,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx3Tx1,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx4Tx0,1.4427e-11,0.107759,
D,0.1,6,0.8,Rx4Tx1,1.4427e-11,0.107759,
D,0.1,6,0.9,Rx0Tx0,1.4427e-11,0.121359,
D,0.1,6,0.9,Rx0Tx1,1.4427e-11,0.126214,
D,0.1,6,0.9,Rx1Tx0,1.4427e-11,0.121359,
D,0.1,6,0.9,Rx1Tx1,1.4427e-11,0.126214,
D,0.1,6,0.9,Rx2Tx0,1.4427e-11,0.121359,
D,0.1,6,0.9,Rx2Tx1,1.4427e-11,0.126214,
D,0.1,6,0.9,Rx3Tx0,1.4427e-11,0.121359,
D,0.1,6,0.9,Rx3Tx1,1.4427e-11,0.126214,
D,0.1,6,0.9,Rx4Tx0,1.4427e-11,0.121359,
D,0.1,6,0.9,Rx4Tx1,1.4427e-11,0.126214,
D,0.1,6,1,Rx0Tx0,1.4427e-11,0.164894,
D,0.1,6,1,Rx0Tx1,1.4427e-11,0.175532,
D,0.1,6,1,Rx1Tx0,1.4427e-11,0.164894,
D,0.1,6,1,Rx1Tx1,1.4427e-11,0.175532,
D,0.1,6,1,Rx2Tx0,1.4427e-11,0.164894,
D,0.1,6,1,Rx2Tx1,1.4427e-11,0.175532,
D,0.1,6,1,Rx3Tx0,1.4427e-11,0.164894,
D,0.1,6,1,Rx3Tx1,1.4427e-11,0.175532,
D,0.1,6,1,Rx4Tx0,1.4427e-11,0.164894,
D,0.1,6,1,Rx4Tx1,1.4427e-11,0.175532,
D,0.2,1,0.1,Rx0Tx0,1.4427e-11,0,
D,0.2,1,0.1,Rx0Tx1,1.4427e-11,0.000744048,
D,0.2,1,0.1,Rx1Tx0,1.4427e-11,0,
D,0.2,1,0.1,Rx1Tx1,1.4427e-11,0.000744048,
D,0.2,1,0.1,Rx2Tx0,1.4427e-11,0,
D,0.2,1,0.1,Rx2Tx1,1.4427e-11,0.000744048,
D,0.2,1,0.1,Rx3Tx0,1.4427e-11,0,
D,0.2,1,0.1,Rx3Tx1,1.4427e-11,0.000744048,
D,0.2,1,0.1,Rx4Tx0,1.4427e-11,0,
D,0.2,1,0.1,Rx4Tx1,1.4427e-11,0.000744048,
D,0.2,1,0.2,Rx0Tx0,1.4427e-11,0.02267,
D,0.2,1,0.2,Rx0Tx1,1.4427e-11,0.0138539,
D,0.2,1,0.2,Rx1Tx0,1.4427e-11,0.02267,
D,0.2,1,0.2,Rx1Tx1,1.4427e-11,0.0138539,
D,0.2,1,0.2,Rx2Tx0,1.4427e-11,0.02267,
D,0.2,1,0.2,Rx2Tx1,1.4427e-11,0.0138539,
D,0.2,1,0.2,Rx3Tx0,1.4427e-11,0.02267,
D,0.2,1,0.2,Rx3Tx1,1.4427e-11,0.0138539,
D,0.2,1,0.2,Rx4Tx0,1.4427e-11,0.02267,
D,0.2,1,0.2,Rx4Tx1,1.4427e-11,0.0138539,
D,0.2,1,0.3,Rx0Tx0,1.4427e-11,0.048951,
D,0.2,1,0.3,Rx0Tx1,1.4427e-11,0.0524476,
D,0.2,1,0.3,Rx1Tx0,1.4427e-11,0.048951,
D,0.2,1,0.3,Rx1Tx1,0.0478695,0.0541958,
D,0.2,1,0.3,Rx2Tx0,1.4427e-11,0.048951,
D,0.2,1,0.3,Rx2Tx1,1.4427e-11,0.0524476,
D,0.2,1,0.3,Rx3Tx0,1.4427e-11,0.048951,
D,0.2,1,0.3,Rx3Tx1,1.4427e-11,0.0524476,
D,0.2,1,0.3,Rx4Tx0,1.4427e-11,0.048951,
D,0.2,1,0.3,Rx4Tx1,1.4427e-11,0.0524476,
D,0.2,1,0.4,Rx0Tx0,1.4427e-11,0.107623,
D,0.2,1,0.4,Rx0Tx1,1.4427e-11,0.116592,
D,0.2,1,0.4,Rx1Tx0,1.4427e-11,0.107623,
D,0.2,1,0.4,Rx1Tx1,1.4427e-11,0.116592,
D,0.2,1,0.4,Rx2Tx0,1.4427e-11,0.109865,
D,0.2,1,0.4,Rx2Tx1,1.4427e-11,0.116592,
D,0.2,1,0.4,Rx3Tx0,0.062198,0.112108,
D,0.2,1,0.4,Rx3Tx1,1.4427e-11,0.116592,
D,0.2,1,0.4,Rx4Tx0,1.4427e-11,0.109865,
D,0.2,1,0.4,Rx4Tx1,1.4427e-11,0.116592,
D,0.2,1,0.5,Rx0Tx0,1.4427e-11,0.206044,
D,0.2,1,0.5,Rx0Tx1,1.4427e-11,0.208791,
D,0.2,1,0.5,Rx1Tx0,0.159524,0.208791,
D,0.2,1,0.5,Rx1Tx1,0.0770149,0.206044,
D,0.2,1,0.5,Rx2Tx0,1.4427e-11,0.206044,
D,0.2,1,0.5,Rx2Tx1,1.4427e-11,0.208791,
D,0.2,1,0.5,Rx3Tx0,0.0770149,0.206044,
D,0.2,1,0.5,Rx3Tx1,0.159524,0.214286,
D,0.2,1,0.5,Rx4Tx0,1.4427e-11,0.206044,
D,0.2,1,0.5,Rx4Tx1,1.4427e-11,0.208791,
D,0.2,1,0.6,Rx0Tx0,0.190743,0.273616,
D,0.2,1,0.6,Rx0Tx1,0.190743,0.283388,
D,0.2,1,0.6,Rx1Tx0,0.603207,0.289902,
D,0.2,1,0.6,Rx1Tx1,0.190743,0.273616,
D,0.2,1,0.6,Rx2Tx0,1.4427e-11,0.270358,
D,0.2,1,0.6,Rx2Tx1,1.4427e-11,0.28013,
D,0.2,1,0.6,Rx3Tx0,0.291831,0.28013,
D,0.2,1,0.6,Rx3Tx1,0.0921144,0.28013,
D,0.2,1,0.6,Rx4Tx0,0.291831,0.28013,
D,0.2,1,0.6,Rx4Tx1,1.4427e-11,0.270358,
D,0.2,1,0.7,Rx0Tx0,0.10709,0.330827,
D,0.2,1,0.7,Rx0Tx1,0.10709,0.383459,
D,0.2,1,0.7,Rx1Tx0,1.4427e-11,0.315789,
D,0.2,1,0.7,Rx1Tx1,0.10709,0.379699,
D,0.2,1,0.7,Rx2Tx0,0.10709,0.327068,
D,0.2,1,0.7,Rx2Tx1,0.10709,0.387218,
D,0.2,1,0.7,Rx3Tx0,1.4427e-11,0.315789,
D,0.2,1,0.7,Rx3Tx1,0.10709,0.37594,
D,0.2,1,0.7,Rx4Tx0,1.4427e-11,0.327068,
D,0.2,1,0.7,Rx4Tx1,1.4427e-11,0.383459,
D,0.2,1,0.8,Rx0Tx0,1.4427e-11,0.394068,
D,0.2,1,0.8,Rx0Tx1,0.121435,0.398305,
D,0.2,1,0.8,Rx1Tx0,0.384452,0.377119,
D,0.2,1,0.8,Rx1Tx1,0.656366,0.394068,
D,0.2,1,0.8,Rx2Tx0,1.4427e-11,0.402542,
D,0.2,1,0.8,Rx2Tx1,0.121435,0.40678,
D,0.2,1,0.8,Rx3Tx0,0.519637,0.398305,
D,0.2,1,0.8,Rx3Tx1,0.384452,0.385593,
D,0.2,1,0.8,Rx4Tx0,0.121435,0.411017,
D,0.2,1,0.8,Rx4Tx1,0.121435,0.40678,
D,0.2,1,0.9,Rx0Tx0,0.137271,0.509524,
D,0.2,1,0.9,Rx0Tx1,0.434456,0.528571,
D,0.2,1,0.9,Rx1Tx0,0.58718,0.480952,
D,0.2,1,0.9,Rx1Tx1,0.74164,0.490476,
D,0.2,1,0.9,Rx2Tx0,0.137271,0.519048,
D,0.2,1,0.9,Rx2Tx1,1.4427e-11,0.504762,
D,0.2,1,0.9,Rx3Tx0,0.74164,0.495238,
D,0.2,1,0.9,Rx3Tx1,0.897484,0.5,
D,0.2,1,0.9,Rx4Tx0,1.4427e-11,0.52381,
D,0.2,1,0.9,Rx4Tx1,0.137271,0.528571,
D,0.2,1,1,Rx0Tx0,0.313757,0.549738,
D,0.2,1,1,Rx0Tx1,1.4427e-11,0.565445,
D,0.2,1,1,Rx1Tx0,0.151643,0.486911,
D,0.2,1,1,Rx1Tx1,0.151643,0.518325,
D,0.2,1,1,Rx2Tx0,0.313757,0.554974,
D,0.2,1,1,Rx2Tx1,1.4427e-11,0.570681,
D,0.2,1,1,Rx3Tx0,0.313757,0.486911,
D,0.2,1,1,Rx3Tx1,0.648456,0.544503,
D,0.2,1,1,Rx4Tx0,0.313757,0.534031,
D,0.2,1,1,Rx4Tx1,1.4427e-11,0.549738,
D,0.2,2,0.1,Rx0Tx0,1.4427e-11,0,
D,0.2,2,0.1,Rx0Tx1,1.4427e-11,0.00221729,
D,0.2,2,0.1,Rx1Tx0,1.4427e-11,0,
D,0.2,2,0.1,Rx1Tx1,1.4427e-11,0.00221729,
D,0.2,2,0.1,Rx2Tx0,1.4427e-11,0,
D,0.2,2,0.1,Rx2Tx1,1.4427e-11,0.00221729,
D,0.2,2,0.1,Rx3Tx0,1.4427e-11,0,
D,0.2,2,0.1,Rx3Tx1,1.4427e-11,0.00221729,
D,0.2,2,0.1,Rx4Tx0,1.4427e-11,0,
D,0.2,2,0.1,Rx4Tx1,1.4427e-11,0.00221729,
D,0.2,2,0.2,Rx0Tx0,1.4427e-11,0.00743494,
D,0.2,2,0.2,Rx0Tx1,1.4427e-11,0.016109,
D,0.2,2,0.2,Rx1Tx0,1.4427e-11,0.00743494,
D,0.2,2,0.2,Rx1Tx1,1.4427e-11,0.016109,
D,0.2,2,0.2,Rx2Tx0,1.4427e-11,0.00743494,
D,0.2,2,0.2,Rx2Tx1,1.4427e-11,0.016109,
D,0.2,2,0.2,Rx3Tx0,1.4427e-11,0.00743494,
D,0.2,2,0.2,Rx3Tx1,1.4427e-11,0.016109,
D,0.2,2,0.2,Rx4Tx0,1.4427e-11,0.00743494,
D,0.2,2,0.2,Rx4Tx1,1.4427e-11,0.016109,
D,0.2,2,0.3,Rx0Tx0,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx0Tx1,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx1Tx0,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx1Tx1,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx2Tx0,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx2Tx1,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx3Tx0,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx3Tx1,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx4Tx0,1.4427e-11,0.0509666,
D,0.2,2,0.3,Rx4Tx1,1.4427e-11,0.0509666,
D,0.2,2,0.4,Rx0Tx0,1.4427e-11,0.108597,
D,0.2,2,0.4,Rx0Tx1,1.4427e-11,0.0995475,
D,0.2,2,0.4,Rx1Tx0,1.4427e-11,0.108597,
D,0.2,2,0.4,Rx1Tx1,1.4427e-11,0.0995475,
D,0.2,2,0.4,Rx2Tx0,1.4427e-11,0.108597,
D,0.2,2,0.4,Rx2Tx1,1.4427e-11,0.0995475,
D,0.2,2,0.4,Rx3Tx0,1.4427e-11,0.108597,
D,0.2,2,0.4,Rx3Tx1,1.4427e-11,0.0995475,
D,0.2,2,0.4,Rx4Tx0,1.4427e-11,0.108597,
D,0.2,2,0.4,Rx4Tx1,1.4427e-11,0.0995475,
D,0.2,2,0.5,Rx0Tx0,1.4427e-11,0.188366,
D,0.2,2,0.5,Rx0Tx1,1.4427e-11,0.171745,
D,0.2,2,0.5,Rx1Tx0,0.077688,0.188366,
D,0.2,2,0.5,Rx1Tx1,0.077688,0.171745,
D,0.2,2,0.5,Rx2Tx0,1.4427e-11,0.188366,
D,0.2,2,0.5,Rx2Tx1,1.4427e-11,0.171745,
D,0.2,2,0.5,Rx3Tx0,1.4427e-11,0.188366,
D,0.2,2,0.5,Rx3Tx1,1.4427e-11,0.171745,
D,0.2,2,0.5,Rx4Tx0,1.4427e-11,0.188366,
D,0.2,2,0.5,Rx4Tx1,1.4427e-11,0.171745,
D,0.2,2,0.6,Rx0Tx0,1.4427e-11,0.262295,
D,0.2,2,0.6,Rx0Tx1,1.4427e-11,0.285246,
D,0.2,2,0.6,Rx1Tx0,0.192056,0.259016,
D,0.2,2,0.6,Rx1Tx1,0.501811,0.301639,
D,0.2,2,0.6,Rx2Tx0,0.0927493,0.262295,
D,0.2,2,0.6,Rx2Tx1,0.0927493,0.285246,
D,0.2,2,0.6,Rx3Tx0,0.0927493,0.265574,
D,0.2,2,0.6,Rx3Tx1,0.0927493,0.288525,
D,0.2,2,0.6,Rx4Tx0,0.0927493,0.265574,
D,0.2,2,0.6,Rx4Tx1,0.0927493,0.288525,
D,0.2,2,0.7,Rx0Tx0,0.107515,0.366038,
D,0.2,2,0.7,Rx0Tx1,1.4427e-11,0.369811,
D,0.2,2,0.7,Rx1Tx0,0.222576,0.373585,
D,0.2,2,0.7,Rx1Tx1,1.4427e-11,0.373585,
D,0.2,2,0.7,Rx2Tx0,1.4427e-11,0.362264,
D,0.2,2,0.7,Rx2Tx1,0.222576,0.384906,
D,0.2,2,0.7,Rx3Tx0,1.4427e-11,0.366038,
D,0.2,2,0.7,Rx3Tx1,0.107515,0.381132,
D,0.2,2,0.7,Rx4Tx0,1.4427e-11,0.362264,
D,0.2,2,0.7,Rx4Tx1,1.4427e-11,0.373585,
D,0.2,2,0.8,Rx0Tx0,0.123635,0.413793,
D,0.2,2,0.8,Rx0Tx1,1.4427e-11,0.469828,
D,0.2,2,0.8,Rx1Tx0,0.25589,0.413793,
D,0.2,2,0.8,Rx1Tx1,0.123635,0.469828,
D,0.2,2,0.8,Rx2Tx0,0.25589,0.413793,
D,0.2,2,0.8,Rx2Tx1,0.123635,0.469828,
D,0.2,2,0.8,Rx3Tx0,0.123635,0.413793,
D,0.2,2,0.8,Rx3Tx1,1.4427e-11,0.469828,
D,0.2,2,0.8,Rx4Tx0,0.123635,0.405172,
D,0.2,2,0.8,Rx4Tx1,0.123635,0.469828,
D,0.2,2,0.9,Rx0Tx0,1.4427e-11,0.466667,
D,0.2,2,0.9,Rx0Tx1,1.4427e-11,0.519048,
D,0.2,2,0.9,Rx1Tx0,1.4427e-11,0.457143,
D,0.2,2,0.9,Rx1Tx1,1.4427e-11,0.509524,
D,0.2,2,0.9,Rx2Tx0,0.434456,0.480952,
D,0.2,2,0.9,Rx2Tx1,0.284066,0.52381,
D,0.2,2,0.9,Rx3Tx0,0.284066,0.47619,
D,0.2,2,0.9,Rx3Tx1,0.58718,0.542857,
D,0.2,2,0.9,Rx4Tx0,0.434456,0.485714,
D,0.2,2,0.9,Rx4Tx1,0.284066,0.528571,
D,0.2,2,1,Rx0Tx0,1.4427e-11,0.529101,
D,0.2,2,1,Rx0Tx1,0.485142,0.555556,
D,0.2,2,1,Rx1Tx0,1.4427e-11,0.539683,
D,0.2,2,1,Rx1Tx1,1.4427e-11,0.534392,
D,0.2,2,1,Rx2Tx0,0.153328,0.550265,
D,0.2,2,1,Rx2Tx1,0.153328,0.550265,
D,0.2,2,1,Rx3Tx0,0.317238,0.560847,
D,0.2,2,1,Rx3Tx1,0.153328,0.544974,
D,0.2,2,1,Rx4Tx0,0.317238,0.566138,
D,0.2,2,1,Rx4Tx1,1.4427e-11,0.539683,
D,0.2,3,0.1,Rx0Tx0,1.4427e-11,0.000751315,
D,0.2,3,0.1,Rx0Tx1,1.4427e-11,0.000751315,
D,0.2,3,0.1,Rx1Tx0,1.4427e-11,0.000751315,
D,0.2,3,0.1,Rx1Tx1,1.4427e-11,0.000751315,
D,0.2,3,0.1,Rx2Tx0,1.4427e-11,0.000751315,
D,0.2,3,0.1,Rx2Tx1,1.4427e-11,0.000751315,
